,children,agefbrth,educ,age,evermarr,urban,electric,tv,usemeth,heduc,religion,frsthalf,agefm,scholarship,educ7
3521,1,18.0,10,24,0,1,0,0,1,0,0.0,0,,1.0,True
3522,1,18.0,10,24,0,1,0,0,1,0,0.0,0,,0.0,True
3523,3,16.0,5,29,0,1,0,0,1,0,1.0,1,,0.0,False
3524,0,,0,16,0,0,0,0,0,0,0.0,0,,1.0,False
3525,4,15.0,0,29,0,0,0,0,1,0,0.0,1,,0.0,False
3526,4,15.0,0,29,0,0,0,0,1,0,0.0,1,,0.0,False
3527,2,26.0,3,31,0,0,0,0,0,0,0.0,1,,1.0,False
3528,2,26.0,3,31,0,0,0,0,0,0,0.0,1,,1.0,False
3529,2,26.0,3,31,0,0,0,0,0,0,0.0,1,,0.0,False
3530,2,22.0,10,31,0,1,0,0,1,0,0.0,0,,0.0,True
3531,4,20.0,2,32,1,0,0,0,0,7,0.0,1,19.0,1.0,False
3532,5,15.0,0,28,0,1,0,0,1,0,0.0,0,,0.0,False
3533,5,20.0,0,39,1,1,0,0,1,7,0.0,1,32.0,0.0,False
3534,4,20.0,7,32,1,0,0,0,1,0,1.0,1,21.0,1.0,True
3535,8,20.0,2,38,1,1,0,0,1,0,0.0,1,19.0,0.0,False
3536,3,19.0,0,28,1,0,0,0,0,10,0.0,0,18.0,1.0,False
3537,3,19.0,0,28,1,0,0,0,0,10,0.0,0,18.0,1.0,False
3538,2,16.0,6,20,0,1,0,0,1,0,0.0,0,,1.0,False
3539,2,16.0,6,20,0,1,0,0,1,0,0.0,0,,0.0,False
3540,0,,11,18,0,0,1,0,1,0,1.0,0,,0.0,True
3541,0,,7,22,0,0,0,0,1,0,1.0,0,,0.0,True
3542,0,,12,23,0,1,1,0,1,0,0.0,0,,0.0,True
3543,4,18.0,0,28,1,0,0,0,0,0,0.0,1,25.0,0.0,False
3544,3,18.0,9,28,1,1,0,0,1,4,0.0,0,20.0,0.0,True
3545,4,17.0,4,30,1,1,0,0,1,7,0.0,1,19.0,0.0,False
3546,2,19.0,5,40,1,0,0,0,0,2,0.0,0,23.0,1.0,False
3547,0,,12,21,0,1,1,0,1,0,0.0,1,,1.0,True
3548,0,,8,15,0,1,0,0,0,0,1.0,0,,1.0,True
3549,0,,8,15,0,1,0,0,0,0,1.0,0,,0.0,True
3550,10,17.0,2,40,1,0,0,0,1,0,1.0,0,16.0,1.0,False
3551,4,17.0,0,26,1,0,0,0,1,7,0.0,1,16.0,1.0,False
3552,3,19.0,6,45,1,0,0,0,0,4,1.0,0,19.0,1.0,False
3553,4,17.0,0,30,1,1,0,0,0,0,0.0,1,16.0,0.0,False
3554,0,,9,16,0,1,0,0,0,0,0.0,0,,1.0,True
3555,4,16.0,9,35,1,1,1,0,1,7,0.0,1,24.0,0.0,True
3556,4,16.0,9,35,1,1,1,0,1,7,0.0,1,24.0,1.0,True
3557,0,,7,21,0,1,0,0,0,0,1.0,1,,0.0,True
3558,4,19.0,5,32,1,1,0,0,1,2,1.0,1,28.0,0.0,False
3559,4,19.0,5,32,1,1,0,0,1,2,1.0,1,28.0,1.0,False
3560,4,19.0,5,32,1,1,0,0,1,2,1.0,1,28.0,1.0,False
3561,4,20.0,16,37,1,1,1,1,1,17,1.0,0,26.0,0.0,True
3562,7,21.0,0,42,0,0,0,0,0,0,0.0,0,,1.0,False
3563,3,15.0,1,43,1,0,0,0,0,6,1.0,0,15.0,0.0,False
3564,1,20.0,10,28,1,0,0,0,1,10,0.0,0,19.0,1.0,True
3565,6,22.0,6,34,1,0,0,0,0,2,1.0,1,23.0,0.0,False
3566,6,22.0,6,34,1,0,0,0,0,2,1.0,1,23.0,0.0,False
3567,6,22.0,6,34,1,0,0,0,0,2,1.0,1,23.0,1.0,False
3568,6,22.0,6,34,1,0,0,0,0,2,1.0,1,23.0,0.0,False
3569,1,19.0,9,20,0,0,0,0,1,0,0.0,1,,1.0,True
3570,1,18.0,7,20,0,1,0,0,0,0,1.0,1,,0.0,True
3571,1,25.0,7,25,1,0,0,0,0,7,0.0,1,22.0,1.0,True
3572,3,18.0,10,25,1,1,1,1,1,16,1.0,1,24.0,1.0,True
3573,4,15.0,0,28,0,0,0,0,1,0,0.0,0,,0.0,False
3574,2,19.0,7,24,1,0,0,0,1,0,1.0,0,21.0,0.0,True
3575,2,19.0,7,24,1,0,0,0,1,0,1.0,0,21.0,0.0,True
3576,3,23.0,14,32,0,1,1,1,1,0,0.0,0,,0.0,True
3577,0,,7,16,0,1,0,0,0,0,0.0,1,,0.0,True
3578,0,,7,16,0,1,0,0,0,0,0.0,1,,1.0,True
3579,8,19.0,0,38,1,1,0,0,1,3,1.0,0,25.0,0.0,False
3580,8,19.0,0,38,1,1,0,0,1,3,1.0,0,25.0,0.0,False
3581,0,,8,18,0,1,0,0,0,0,0.0,0,,1.0,True
3582,0,,8,18,0,1,0,0,0,0,0.0,0,,0.0,True
3583,1,17.0,10,21,0,1,1,1,1,0,1.0,1,,1.0,True
3584,1,24.0,0,28,1,0,0,0,0,4,0.0,1,22.0,1.0,False
3585,0,,9,16,0,1,0,0,0,0,1.0,1,,1.0,True
3586,0,,9,16,0,1,0,0,0,0,1.0,1,,0.0,True
3587,2,20.0,0,26,1,1,0,0,1,4,0.0,1,21.0,1.0,False
3588,6,21.0,12,36,1,0,0,0,1,12,0.0,0,20.0,1.0,True
3589,6,21.0,12,36,1,0,0,0,1,12,0.0,0,20.0,0.0,True
3590,3,22.0,4,41,1,1,0,0,0,7,0.0,1,29.0,0.0,False
3591,3,22.0,4,41,1,1,0,0,0,7,0.0,1,29.0,0.0,False
3592,0,,8,23,0,1,0,0,0,0,1.0,1,,1.0,True
3593,4,20.0,7,37,1,0,0,0,1,0,0.0,0,18.0,0.0,True
3594,1,16.0,8,18,0,1,0,1,1,0,1.0,0,,1.0,True
3595,0,,10,28,0,0,0,0,1,0,1.0,0,,1.0,True
3596,1,19.0,7,24,0,0,0,0,1,0,1.0,0,,1.0,True
3597,1,19.0,7,24,0,0,0,0,1,0,1.0,0,,0.0,True
3598,7,12.0,0,31,0,1,0,0,1,0,0.0,0,,0.0,False
3599,4,18.0,0,30,1,1,0,0,1,8,0.0,0,27.0,0.0,False
3600,1,19.0,7,20,0,0,0,0,1,0,0.0,1,,0.0,True
3601,0,,5,16,0,0,0,0,0,0,0.0,1,,0.0,False
3602,0,,5,16,0,0,0,0,0,0,0.0,1,,0.0,False
3603,0,,10,21,0,1,0,0,1,0,1.0,0,,0.0,True
3604,1,17.0,7,26,0,1,0,0,0,0,0.0,0,,1.0,True
3605,1,17.0,7,26,0,1,0,0,0,0,0.0,0,,0.0,True
3606,6,15.0,0,30,1,0,0,0,0,7,0.0,0,14.0,1.0,False
3607,6,16.0,5,30,1,1,0,0,1,0,0.0,0,22.0,0.0,False
3608,3,25.0,13,32,1,1,1,1,1,12,0.0,1,24.0,1.0,True
3609,7,17.0,4,31,1,1,0,0,1,6,0.0,0,20.0,0.0,False
3610,3,26.0,0,34,1,0,0,0,0,0,0.0,1,23.0,0.0,False
3611,2,18.0,0,22,1,0,0,0,0,0,0.0,1,18.0,0.0,False
3612,2,18.0,0,22,1,0,0,0,0,0,0.0,1,18.0,1.0,False
3613,2,18.0,0,22,1,0,0,0,0,0,0.0,1,18.0,0.0,False
3614,1,19.0,7,23,0,0,0,0,0,0,1.0,1,,0.0,True
3615,1,21.0,8,29,1,1,0,0,1,17,1.0,0,21.0,0.0,True
3616,2,15.0,8,24,0,1,0,0,1,0,1.0,1,,0.0,True
3617,2,15.0,8,24,0,1,0,0,1,0,1.0,1,,1.0,True
3618,3,19.0,0,31,1,0,0,0,0,7,0.0,1,23.0,1.0,False
3619,3,19.0,0,31,1,0,0,0,0,7,0.0,1,23.0,0.0,False
3620,3,19.0,0,31,1,0,0,0,0,7,0.0,1,23.0,0.0,False
3621,6,16.0,0,30,1,0,0,0,0,0,0.0,1,17.0,1.0,False
3622,1,18.0,5,18,0,0,0,0,1,0,0.0,0,,0.0,False
3623,3,16.0,7,22,0,0,0,0,0,0,0.0,0,,1.0,True
3624,3,16.0,7,22,0,0,0,0,0,0,0.0,0,,1.0,True
3625,3,16.0,7,22,0,0,0,0,0,0,0.0,0,,0.0,True
3626,1,22.0,0,23,1,1,0,0,0,0,0.0,0,22.0,1.0,False
3627,0,,7,18,0,1,0,0,0,0,0.0,1,,0.0,True
3628,5,19.0,2,31,0,0,0,0,1,0,1.0,1,,0.0,False
3629,1,19.0,10,22,0,1,0,0,1,0,0.0,1,,1.0,True
3630,0,,7,18,1,1,0,0,0,0,0.0,1,16.0,0.0,True
3631,0,,9,19,0,1,0,0,1,0,1.0,0,,0.0,True
3632,0,,7,17,0,0,0,0,0,0,0.0,1,,0.0,True
3633,0,,7,17,0,0,0,0,0,0,0.0,1,,1.0,True
3634,5,16.0,0,28,1,0,0,0,1,0,1.0,1,16.0,0.0,False
3635,0,,7,22,1,1,0,0,1,7,0.0,1,21.0,1.0,True
3636,0,,7,22,1,1,0,0,1,7,0.0,1,21.0,1.0,True
3637,1,15.0,4,26,1,1,0,0,1,7,1.0,1,15.0,1.0,False
3638,0,,8,16,0,1,0,0,0,0,0.0,0,,1.0,True
3639,0,,8,16,0,1,0,0,0,0,0.0,0,,0.0,True
3640,0,,7,15,0,1,0,0,0,0,1.0,0,,0.0,True
3641,0,,7,15,0,1,0,0,0,0,1.0,0,,1.0,True
3642,6,17.0,7,33,1,0,0,0,1,4,0.0,1,17.0,0.0,True
3643,3,27.0,12,49,1,1,1,1,1,15,0.0,0,21.0,1.0,True
3644,0,,7,15,0,0,0,0,0,0,1.0,0,,1.0,True
3645,3,19.0,7,28,1,1,0,0,1,9,0.0,1,20.0,0.0,True
3646,0,,5,19,0,1,1,1,0,0,0.0,0,,0.0,False
3647,5,17.0,5,29,1,0,0,0,1,7,0.0,0,26.0,0.0,False
3648,0,,8,15,0,1,0,0,0,0,0.0,0,,0.0,True
3649,0,,8,15,0,1,0,0,0,0,0.0,0,,1.0,True
3650,1,19.0,10,20,0,1,0,0,0,0,0.0,1,,1.0,True
3651,1,13.0,6,18,0,1,0,0,0,0,0.0,1,,0.0,False
3652,3,18.0,8,29,1,0,0,0,1,10,0.0,1,17.0,0.0,True
3653,1,21.0,3,23,0,0,0,0,1,0,0.0,1,,0.0,False
3654,4,21.0,7,41,0,0,0,0,1,0,1.0,0,,1.0,True
3655,1,24.0,7,26,0,1,0,0,1,0,0.0,1,,1.0,True
3656,1,24.0,7,26,0,1,0,0,1,0,0.0,1,,0.0,True
3657,1,18.0,8,20,0,1,0,0,0,0,1.0,0,,0.0,True
3658,0,,0,18,1,0,0,0,0,0,0.0,1,13.0,0.0,False
3659,0,,0,18,1,0,0,0,0,0,0.0,1,13.0,1.0,False
3660,1,19.0,10,19,0,1,0,0,1,0,1.0,0,,0.0,True
3661,1,26.0,10,32,0,1,0,0,0,0,0.0,1,,1.0,True
3662,8,27.0,0,48,1,0,0,0,1,7,0.0,0,30.0,0.0,False
3663,5,17.0,0,29,1,1,0,0,0,0,0.0,1,16.0,0.0,False
3664,5,17.0,0,29,1,1,0,0,0,0,0.0,1,16.0,1.0,False
3665,3,15.0,0,47,1,0,0,0,0,0,0.0,0,14.0,1.0,False
3666,2,23.0,13,26,0,0,0,0,1,0,0.0,0,,1.0,True
3667,3,17.0,0,27,1,0,0,0,0,0,0.0,0,14.0,0.0,False
3668,4,22.0,0,46,0,0,0,0,0,0,0.0,1,,1.0,False
3669,0,,1,40,0,0,0,0,0,0,0.0,1,,0.0,False
3670,1,17.0,10,26,1,1,0,0,1,10,0.0,1,21.0,0.0,True
3671,5,19.0,6,37,1,0,0,0,1,6,1.0,1,17.0,0.0,False
3672,1,18.0,7,19,1,0,0,0,0,7,0.0,0,16.0,1.0,True
3673,1,18.0,7,19,1,0,0,0,0,7,0.0,0,16.0,1.0,True
3674,1,18.0,7,19,1,0,0,0,0,7,0.0,0,16.0,1.0,True
3675,4,21.0,10,33,1,1,1,1,1,17,1.0,1,22.0,0.0,True
3676,4,21.0,10,33,1,1,1,1,1,17,1.0,1,22.0,1.0,True
3677,1,18.0,6,19,0,1,0,0,0,0,1.0,1,,1.0,False
3678,2,18.0,8,24,0,0,0,0,1,0,0.0,1,,0.0,True
3679,2,18.0,8,24,0,0,0,0,1,0,0.0,1,,1.0,True
3680,1,16.0,9,17,0,0,0,0,0,0,0.0,0,,1.0,True
3681,2,23.0,10,27,1,1,0,1,1,7,1.0,1,26.0,1.0,True
3682,2,23.0,10,27,1,1,0,1,1,7,1.0,1,26.0,0.0,True
3683,6,17.0,7,37,1,1,0,0,1,0,0.0,1,17.0,0.0,True
3684,8,19.0,0,41,1,0,0,0,0,0,0.0,0,25.0,0.0,False
3685,8,19.0,0,41,1,0,0,0,0,0,0.0,0,25.0,0.0,False
3686,8,19.0,0,41,1,0,0,0,0,0,0.0,0,25.0,1.0,False
3687,1,15.0,8,17,0,1,0,0,1,0,1.0,0,,1.0,True
3688,1,15.0,8,17,0,1,0,0,1,0,1.0,0,,0.0,True
3689,2,24.0,0,30,0,0,0,0,0,0,0.0,0,,0.0,False
3690,2,24.0,0,30,0,0,0,0,0,0,0.0,0,,0.0,False
3691,3,21.0,10,29,1,1,0,0,1,12,0.0,0,20.0,1.0,True
3692,1,25.0,0,26,1,0,0,0,0,7,0.0,1,22.0,1.0,False
3693,1,20.0,0,29,1,0,0,0,0,0,0.0,1,26.0,0.0,False
3694,1,20.0,0,29,1,0,0,0,0,0,0.0,1,26.0,0.0,False
3695,4,18.0,4,34,1,1,1,0,0,0,0.0,0,20.0,0.0,False
3696,2,19.0,7,23,0,0,0,0,1,0,1.0,0,,1.0,True
3697,0,,9,15,0,1,1,1,0,0,1.0,1,,1.0,True
3698,0,,9,15,0,1,1,1,0,0,1.0,1,,1.0,True
3699,0,,7,16,0,1,0,0,0,0,0.0,0,,1.0,True
3700,5,18.0,7,30,1,0,0,0,1,0,1.0,1,19.0,1.0,True
3701,5,18.0,7,30,1,0,0,0,1,0,1.0,1,19.0,1.0,True
3702,6,21.0,6,35,1,0,0,0,1,6,0.0,0,18.0,1.0,False
3703,4,17.0,9,27,0,0,0,0,1,0,0.0,1,,1.0,True
3704,4,20.0,8,30,1,0,0,0,0,0,0.0,0,25.0,1.0,True
3705,1,20.0,10,27,1,1,0,0,1,7,0.0,0,17.0,0.0,True
3706,8,15.0,0,45,0,0,0,0,1,0,0.0,0,,0.0,False
3707,0,,7,16,0,1,0,0,1,0,0.0,0,,1.0,True
3708,1,19.0,7,22,0,1,1,1,1,0,1.0,1,,1.0,True
3709,1,19.0,7,22,0,1,1,1,1,0,1.0,1,,1.0,True
3710,1,19.0,7,19,0,1,0,0,0,0,0.0,1,,0.0,True
3711,1,18.0,0,19,0,0,0,0,0,0,0.0,1,,0.0,False
3712,4,24.0,10,37,1,1,0,0,1,10,1.0,1,33.0,1.0,True
3713,0,,8,21,0,0,0,0,0,0,1.0,1,,0.0,True
3714,0,,6,16,0,1,1,1,0,0,1.0,0,,0.0,False
3715,0,,0,15,0,0,0,0,0,0,0.0,1,,0.0,False
3716,0,,7,16,0,1,0,0,0,0,1.0,0,,0.0,True
3717,0,,10,19,1,0,0,0,1,10,0.0,1,18.0,1.0,True
3718,2,21.0,7,24,0,0,0,0,1,0,1.0,0,,0.0,True
3719,2,21.0,7,24,0,0,0,0,1,0,1.0,0,,1.0,True
3720,2,21.0,8,26,0,0,0,0,1,0,0.0,1,,0.0,True
3721,2,21.0,8,26,0,0,0,0,1,0,0.0,1,,1.0,True
3722,0,,0,24,1,0,0,0,0,0,0.0,0,23.0,0.0,False
3723,0,,7,22,0,1,0,0,1,0,0.0,0,,0.0,True
3724,0,,7,22,0,1,0,0,1,0,0.0,0,,0.0,True
3725,6,20.0,0,33,1,0,0,0,0,0,1.0,1,19.0,0.0,False
3726,3,18.0,6,32,0,0,0,0,1,0,0.0,1,,1.0,False
3727,4,18.0,7,34,0,1,0,0,1,0,1.0,0,,0.0,True
3728,4,18.0,7,34,0,1,0,0,1,0,1.0,0,,0.0,True
3729,1,21.0,14,29,1,1,0,0,0,16,0.0,0,20.0,1.0,True
3730,1,21.0,14,29,1,1,0,0,0,16,0.0,0,20.0,1.0,True
3731,1,21.0,14,29,1,1,0,0,0,16,0.0,0,20.0,1.0,True
3732,2,16.0,7,27,1,1,0,0,0,8,1.0,1,14.0,1.0,True
3733,3,20.0,14,28,0,0,0,0,1,0,0.0,1,,0.0,True
3734,3,20.0,14,28,0,0,0,0,1,0,0.0,1,,1.0,True
3735,5,23.0,1,34,1,0,0,0,1,0,0.0,1,32.0,0.0,False
3736,0,,7,20,1,1,1,0,1,7,0.0,0,17.0,0.0,True
3737,7,20.0,0,48,0,0,0,0,0,0,0.0,1,,0.0,False
3738,1,24.0,12,24,1,1,0,0,1,7,0.0,1,22.0,1.0,True
3739,2,14.0,0,30,1,0,0,0,1,7,0.0,0,19.0,0.0,False
3740,0,,10,20,1,1,1,0,1,10,1.0,0,18.0,0.0,True
3741,0,,8,15,0,1,0,0,0,0,0.0,0,,0.0,True
3742,3,22.0,7,32,1,1,0,1,1,11,1.0,0,20.0,0.0,True
3743,3,22.0,7,32,1,1,0,1,1,11,1.0,0,20.0,1.0,True
3744,3,22.0,7,32,1,1,0,1,1,11,1.0,0,20.0,0.0,True
3745,0,,6,15,0,1,0,0,0,0,0.0,1,,0.0,False
3746,1,21.0,0,21,1,1,0,0,0,0,1.0,1,20.0,0.0,False
3747,2,16.0,3,47,0,1,0,0,1,0,1.0,1,,0.0,False
3748,2,16.0,3,47,0,1,0,0,1,0,1.0,1,,1.0,False
3749,2,21.0,9,26,0,1,0,0,1,0,1.0,1,,1.0,True
3750,2,21.0,9,26,0,1,0,0,1,0,1.0,1,,0.0,True
3751,2,21.0,9,26,0,1,0,0,1,0,1.0,1,,1.0,True
3752,4,16.0,0,33,0,0,0,0,0,0,0.0,0,,0.0,False
3753,4,16.0,0,33,0,0,0,0,0,0,0.0,0,,0.0,False
3754,6,18.0,0,36,1,1,0,0,1,7,0.0,1,17.0,1.0,False
3755,0,,7,21,0,1,0,0,1,0,0.0,0,,1.0,True
3756,0,,7,21,0,1,0,0,1,0,0.0,0,,0.0,True
3757,3,20.0,10,28,1,0,1,0,1,14,0.0,1,20.0,0.0,True
3758,1,16.0,3,29,1,1,0,0,0,7,0.0,1,20.0,0.0,False
3759,1,16.0,3,29,1,1,0,0,0,7,0.0,1,20.0,0.0,False
3760,1,16.0,3,29,1,1,0,0,0,7,0.0,1,20.0,0.0,False
3761,2,17.0,0,19,1,0,0,0,0,0,0.0,1,16.0,0.0,False
3762,0,,10,17,0,1,0,0,1,0,0.0,0,,1.0,True
3763,1,18.0,7,20,0,0,0,0,1,0,0.0,0,,1.0,True
3764,1,17.0,6,17,1,1,0,0,0,8,0.0,0,16.0,0.0,False
3765,2,22.0,4,27,0,0,0,1,1,0,0.0,1,,1.0,False
3766,2,22.0,4,27,0,0,0,1,1,0,0.0,1,,0.0,False
3767,1,22.0,7,22,0,0,0,0,0,0,1.0,0,,1.0,True
3768,2,19.0,7,25,1,0,0,0,1,7,0.0,1,24.0,1.0,True
3769,0,,7,18,0,0,0,0,1,0,0.0,1,,0.0,True
3770,0,,7,18,0,0,0,0,1,0,0.0,1,,1.0,True
3771,2,19.0,11,31,0,1,1,0,1,0,1.0,0,,0.0,True
3772,2,20.0,7,24,1,1,0,1,1,7,0.0,1,16.0,1.0,True
3773,7,22.0,10,41,1,1,1,0,1,6,1.0,0,28.0,1.0,True
3774,0,,6,18,0,0,0,0,0,0,0.0,0,,0.0,False
3775,0,,6,18,0,0,0,0,0,0,0.0,0,,1.0,False
3776,0,,0,40,0,1,0,0,0,0,0.0,0,,1.0,False
3777,0,,0,40,0,1,0,0,0,0,0.0,0,,0.0,False
3778,3,14.0,0,26,1,0,0,0,1,0,1.0,1,12.0,1.0,False
3779,1,21.0,10,22,0,0,0,0,0,0,0.0,1,,0.0,True
3780,1,21.0,10,22,0,0,0,0,0,0,0.0,1,,1.0,True
3781,1,18.0,7,23,0,1,0,0,1,0,0.0,1,,0.0,True
3782,6,22.0,6,44,1,0,0,0,0,0,1.0,1,21.0,1.0,False
3783,1,17.0,0,47,1,0,0,0,0,0,0.0,0,35.0,0.0,False
3784,1,17.0,11,18,0,0,1,0,0,0,0.0,1,,1.0,True
3785,3,21.0,9,35,1,1,1,0,1,7,1.0,0,22.0,1.0,True
3786,3,18.0,7,26,1,1,0,0,0,7,0.0,0,18.0,0.0,True
3787,4,17.0,6,32,0,0,0,0,1,0,0.0,1,,1.0,False
3788,4,16.0,7,39,1,1,1,0,0,4,0.0,1,14.0,1.0,True
3789,2,17.0,7,24,1,1,1,0,1,7,0.0,1,19.0,0.0,True
3790,2,17.0,7,24,1,1,1,0,1,7,0.0,1,19.0,1.0,True
3791,2,17.0,7,24,1,1,1,0,1,7,0.0,1,19.0,1.0,True
3792,6,17.0,7,31,1,0,0,0,1,16,1.0,1,24.0,1.0,True
3793,2,18.0,0,26,1,0,0,0,1,0,0.0,1,18.0,0.0,False
3794,2,18.0,0,26,1,0,0,0,1,0,0.0,1,18.0,1.0,False
3795,2,18.0,0,26,1,0,0,0,1,0,0.0,1,18.0,0.0,False
3796,1,19.0,10,22,0,1,0,0,1,0,0.0,1,,0.0,True
3797,0,,10,20,0,1,0,0,1,0,0.0,0,,1.0,True
3798,0,,7,15,0,1,0,0,0,0,0.0,1,,1.0,True
3799,0,,7,22,0,0,0,0,0,0,0.0,0,,1.0,True
3800,0,,7,22,0,0,0,0,0,0,0.0,0,,1.0,True
3801,0,,9,16,0,1,0,0,0,0,1.0,1,,0.0,True
3802,0,,9,16,0,1,0,0,0,0,1.0,1,,0.0,True
3803,0,,9,16,0,1,0,0,0,0,1.0,1,,1.0,True
3804,1,15.0,9,15,0,1,1,0,0,0,1.0,1,,1.0,True
3805,3,14.0,7,24,0,0,0,0,1,0,1.0,0,,1.0,True
3806,0,,10,19,0,0,0,0,0,0,0.0,1,,1.0,True
3807,6,16.0,0,30,1,1,0,0,1,4,1.0,1,28.0,0.0,False
3808,6,16.0,0,30,1,1,0,0,1,4,1.0,1,28.0,0.0,False
3809,6,16.0,0,30,1,1,0,0,1,4,1.0,1,28.0,0.0,False
3810,4,31.0,0,43,1,0,0,0,0,0,0.0,1,29.0,1.0,False
3811,0,,17,26,0,0,1,1,0,0,1.0,1,,0.0,True
3812,0,,17,26,0,0,1,1,0,0,1.0,1,,1.0,True
3813,1,19.0,0,29,0,1,0,0,1,0,0.0,1,,0.0,False
3814,0,,9,17,0,1,0,0,1,0,0.0,1,,0.0,True
3815,5,17.0,4,32,0,0,0,0,1,0,0.0,0,,0.0,False
3816,4,18.0,10,31,1,1,1,0,1,13,1.0,0,20.0,0.0,True
3817,4,18.0,10,31,1,1,1,0,1,13,1.0,0,20.0,0.0,True
3818,0,,9,16,0,1,1,1,0,0,0.0,1,,0.0,True
3819,4,29.0,10,47,1,0,0,0,1,10,1.0,0,29.0,1.0,True
3820,1,20.0,7,20,0,0,0,0,1,0,1.0,1,,1.0,True
3821,4,20.0,0,38,0,0,0,0,0,0,0.0,1,,1.0,False
3822,4,20.0,0,38,0,0,0,0,0,0,0.0,1,,0.0,False
3823,4,20.0,0,38,0,0,0,0,0,0,0.0,1,,1.0,False
3824,0,,6,17,0,1,0,0,0,0,0.0,0,,0.0,False
3825,0,,6,17,0,1,0,0,0,0,0.0,0,,1.0,False
3826,2,26.0,0,36,1,0,0,0,0,0,0.0,1,32.0,1.0,False
3827,5,19.0,0,38,1,0,0,0,1,0,0.0,1,20.0,0.0,False
3828,1,18.0,0,32,1,0,0,0,1,0,1.0,1,23.0,1.0,False
3829,0,,0,34,0,1,0,0,0,0,0.0,0,,1.0,False
3830,8,19.0,7,41,1,0,0,0,1,1,1.0,1,20.0,0.0,True
3831,0,,6,17,0,1,0,0,0,0,0.0,0,,1.0,False
3832,0,,6,17,0,1,0,0,0,0,0.0,0,,0.0,False
3833,0,,6,17,0,1,0,0,0,0,0.0,0,,1.0,False
3834,0,,1,15,0,1,0,0,0,0,0.0,1,,0.0,False
3835,0,,1,15,0,1,0,0,0,0,0.0,1,,0.0,False
3836,3,19.0,0,34,1,0,1,1,1,2,0.0,0,19.0,1.0,False
3837,1,17.0,7,25,1,1,0,1,1,9,0.0,0,17.0,0.0,True
3838,1,20.0,10,27,0,1,0,0,1,0,1.0,1,,1.0,True
3839,2,24.0,12,30,1,0,0,0,1,9,1.0,1,29.0,0.0,True
3840,2,24.0,12,30,1,0,0,0,1,9,1.0,1,29.0,1.0,True
3841,1,20.0,12,25,1,0,0,0,1,12,0.0,0,20.0,1.0,True
3842,2,18.0,0,28,0,0,0,0,0,0,1.0,1,,1.0,False
3843,2,20.0,7,27,1,1,0,0,1,6,0.0,1,21.0,1.0,True
3844,1,15.0,6,25,0,1,0,0,1,0,1.0,1,,1.0,False
3845,9,19.0,7,38,1,0,0,0,1,0,0.0,1,20.0,0.0,True
3846,0,,0,24,0,1,0,0,1,0,0.0,1,,0.0,False
3847,3,22.0,10,38,0,0,0,0,1,0,1.0,1,,1.0,True
3848,3,22.0,10,38,0,0,0,0,1,0,1.0,1,,1.0,True
3849,3,16.0,10,26,1,1,0,1,1,10,0.0,0,15.0,1.0,True
3850,3,16.0,10,26,1,1,0,1,1,10,0.0,0,15.0,0.0,True
3851,7,19.0,3,34,1,1,1,1,0,8,1.0,1,20.0,1.0,False
3852,4,19.0,6,39,1,1,0,0,1,7,0.0,1,33.0,1.0,False
3853,4,17.0,10,30,1,1,1,1,1,11,1.0,0,16.0,0.0,True
3854,2,26.0,12,40,1,1,1,1,1,15,1.0,1,25.0,0.0,True
3855,2,26.0,12,40,1,1,1,1,1,15,1.0,1,25.0,0.0,True
3856,2,21.0,10,29,1,0,0,0,1,12,1.0,0,18.0,1.0,True
3857,0,,10,31,0,1,0,0,0,0,0.0,0,,0.0,True
3858,7,15.0,6,31,1,1,1,0,1,0,0.0,1,15.0,0.0,False
3859,2,23.0,5,26,1,1,0,1,1,12,0.0,1,21.0,1.0,False
3860,2,23.0,5,26,1,1,0,1,1,12,0.0,1,21.0,0.0,False
3861,2,19.0,1,28,0,1,0,0,1,0,0.0,1,,1.0,False
3862,0,,8,16,0,0,0,0,0,0,0.0,1,,0.0,True
3863,0,,7,22,1,1,0,0,0,5,0.0,1,17.0,0.0,True
3864,1,17.0,6,20,0,0,0,0,1,0,0.0,1,,1.0,False
3865,1,17.0,6,20,0,0,0,0,1,0,0.0,1,,1.0,False
3866,3,17.0,7,25,1,0,0,0,1,5,0.0,0,20.0,0.0,True
3867,0,,7,18,0,1,1,0,1,0,0.0,0,,0.0,True
3868,2,18.0,0,25,1,1,0,0,1,0,0.0,1,25.0,1.0,False
3869,2,18.0,0,25,1,1,0,0,1,0,0.0,1,25.0,0.0,False
3870,2,18.0,0,25,1,1,0,0,1,0,0.0,1,25.0,1.0,False
3871,8,20.0,0,48,1,0,0,0,0,0,0.0,1,23.0,0.0,False
3872,0,,9,16,0,0,0,0,0,0,0.0,0,,0.0,True
3873,1,20.0,7,24,0,1,1,0,1,0,0.0,0,,1.0,True
3874,4,19.0,7,33,1,0,0,0,1,3,0.0,0,27.0,0.0,True
3875,3,15.0,0,25,1,1,0,0,0,0,0.0,1,18.0,0.0,False
3876,3,15.0,0,25,1,1,0,0,0,0,0.0,1,18.0,1.0,False
3877,2,16.0,14,30,1,1,1,1,0,14,1.0,0,15.0,1.0,True
3878,1,21.0,10,22,1,0,0,0,0,6,0.0,0,20.0,0.0,True
3879,0,,6,19,0,1,0,0,0,0,0.0,1,,0.0,False
3880,4,16.0,0,27,0,0,0,0,1,0,0.0,0,,0.0,False
